Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,IsAlone,FarePerPerson,Fare_log,Age_log,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Other,AgeGroup_Child,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Senior
0,3,21.0,1,0,9.825,2,0,4.9125,2.3818582738885534,3.091042453358316,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,28.0,1,0,15.85,2,0,7.925,2.8243506567983707,3.367295829986474,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,20.0,0,0,8.6625,1,1,8.6625,2.2682524139135403,3.044522437723423,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,2,34.0,1,0,21.0,2,0,10.5,3.091042453358316,3.5553480614894135,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,51.0,0,0,7.75,1,1,7.75,2.169053700369523,3.9512437185814275,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,3.0,1,1,18.75,3,0,6.25,2.9831534913471307,1.3862943611198906,False,True,False,False,True,True,False,False,False,False,True,False,False,False
0,3,21.0,0,0,7.775,1,1,7.775,2.1719067693519296,3.091042453358316,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,3,1,25.4667,5,0,5.0933399999999995,3.275887339030031,,True,False,False,False,True,False,True,False,False,False,False,False,False,False
0,3,,0,0,7.8958,1,1,7.8958,2.1855792552411137,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,,0,0,6.8583,1,1,6.8583,2.061570298060867,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,1,33.0,1,0,90.0,2,0,45.0,4.51085950651685,3.5263605246161616,True,False,False,True,False,False,True,False,False,False,False,False,True,False
0,2,,0,0,0.0,1,1,0.0,0.0,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,3,44.0,0,0,7.925,1,1,7.925,2.188856327665703,3.8066624897703196,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,0,8.05,1,1,8.05,2.2027647577118348,,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1,2,34.0,1,1,32.5,3,0,10.833333333333334,3.5115454388310208,3.5553480614894135,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,2,18.0,0,2,13.0,3,0,4.333333333333333,2.6390573296152584,2.9444389791664403,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,2,30.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.4339872044851463,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,10.0,0,2,24.15,3,0,8.049999999999999,3.224857896545748,2.3978952727983707,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,3,,0,0,7.8958,1,1,7.8958,2.1855792552411137,,False,True,True,False,False,False,False,True,False,False,False,False,False,False
0,3,21.0,0,0,7.7333,1,1,7.7333,2.167143305297764,3.091042453358316,False,True,False,True,False,False,False,True,False,False,False,False,True,False
0,3,29.0,0,0,7.875,1,1,7.875,2.1832383353614797,3.4011973816621555,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,28.0,1,1,14.4,3,0,4.8,2.7343675094195836,3.367295829986474,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,18.0,1,1,20.2125,3,0,6.7375,3.0545906305603445,2.9444389791664403,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,0,7.25,1,1,7.25,2.1102132003465894,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,2,28.0,1,0,26.0,2,0,13.0,3.295836866004329,3.367295829986474,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,2,19.0,0,0,26.0,1,1,26.0,3.295836866004329,2.995732273553991,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,,0,0,7.75,1,1,7.75,2.169053700369523,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,3,32.0,0,0,8.05,1,1,8.05,2.2027647577118348,3.4965075614664802,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,28.0,0,0,26.55,1,1,26.55,3.3160025355989236,3.367295829986474,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,,1,0,16.1,2,0,8.05,2.8390784635086144,,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1,2,42.0,1,0,26.0,2,0,13.0,3.295836866004329,3.7612001156935624,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,17.0,0,0,7.125,1,1,7.125,2.094945728215801,2.8903717578961645,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,1,50.0,1,0,55.9,2,0,27.95,4.041295341132285,3.9318256327243257,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,14.0,1,2,120.0,4,0,30.0,4.795790545596741,2.70805020110221,True,False,False,False,True,False,True,False,False,False,False,True,False,False
0,3,21.0,2,2,34.375,5,0,6.875,3.5660053559634015,3.091042453358316,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,2,24.0,2,3,18.75,6,0,3.125,2.9831534913471307,3.2188758248682006,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,64.0,1,4,249.00622000000035,6,0,41.50103666666673,5.521485797552746,4.174387269895637,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0,2,31.0,0,0,10.5,1,1,10.5,2.4423470353692043,3.4657359027997265,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,45.0,1,1,26.25,3,0,8.75,3.305053521109253,3.828641396489095,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,20.0,0,0,9.5,1,1,9.5,2.3513752571634776,3.044522437723423,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,25.0,1,0,7.775,2,0,3.8875,2.1719067693519296,3.258096538021482,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,28.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.367295829986474,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1,3,,0,0,8.1125,1,1,8.1125,2.2096470973347766,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,1,4.0,0,2,81.8583,3,0,27.2861,4.417131919904876,1.6094379124341003,False,True,False,False,True,True,False,False,False,False,True,False,False,False
1,2,13.0,0,1,19.5,2,0,9.75,3.0204248861443626,2.6390573296152584,True,False,False,False,True,False,True,False,False,False,False,True,False,False
1,1,34.0,0,0,26.55,1,1,26.55,3.3160025355989236,3.5553480614894135,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,5.0,2,1,19.2583,4,0,4.814575,3.0085645861193133,1.791759469228055,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1,1,52.0,0,0,30.5,1,1,30.5,3.449987545831587,3.970291913552122,False,True,False,False,True,False,False,False,False,True,False,False,True,False
0,2,36.0,1,2,27.75,4,0,6.9375,3.3586377672433594,3.6109179126442243,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,1,0,19.9667,2,0,9.98335,3.0429354648621407,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,1,30.0,0,0,27.75,1,1,27.75,3.3586377672433594,3.4339872044851463,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1,1,49.0,1,0,89.1042,2,0,44.5521,4.500966778400217,3.912023005428146,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,,0,0,8.05,1,1,8.05,2.2027647577118348,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,3,29.0,0,0,7.8958,1,1,7.8958,2.1855792552411137,3.4011973816621555,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,1,65.0,0,0,26.55,1,1,26.55,3.3160025355989236,4.189654742026425,False,True,False,False,True,False,False,True,False,False,False,False,False,True
1,1,,1,0,51.8625,2,0,25.93125,3.967694202798607,,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1,2,50.0,0,0,10.5,1,1,10.5,2.4423470353692043,3.9318256327243257,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,,0,0,7.75,1,1,7.75,2.169053700369523,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,1,48.0,0,0,26.55,1,1,26.55,3.3160025355989236,3.8918202981106265,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,34.0,0,0,8.05,1,1,8.05,2.2027647577118348,3.5553480614894135,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,47.0,0,0,38.5,1,1,38.5,3.676300671907076,3.871201010907891,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,48.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.8918202981106265,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,0,8.05,1,1,8.05,2.2027647577118348,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,38.0,0,0,7.05,1,1,7.05,2.0856720914304723,3.6635616461296463,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,,0,0,0.0,1,1,0.0,0.0,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,1,56.0,0,0,26.55,1,1,26.55,3.3160025355989236,4.04305126783455,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,0,7.725,1,1,7.725,2.1661924680884908,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,3,0.75,2,1,19.2583,4,0,4.814575,3.0085645861193133,0.5596157879354227,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,3,,0,0,7.25,1,1,7.25,2.1102132003465894,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,38.0,0,0,8.6625,1,1,8.6625,2.2682524139135403,3.6635616461296463,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,33.0,1,2,27.75,4,0,6.9375,3.3586377672433594,3.5263605246161616,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,2,23.0,0,0,13.7917,1,1,13.7917,2.694066212646058,3.1780538303479458,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,3,22.0,0,0,9.8375,1,1,9.8375,2.3830123421066602,3.1354942159291497,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,1,,0,0,52.0,1,1,52.0,3.970291913552122,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,2,34.0,1,0,21.0,2,0,10.5,3.091042453358316,3.5553480614894135,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,29.0,1,0,7.0458,2,0,3.5229,2.0851502161468174,3.4011973816621555,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,22.0,0,0,7.5208,1,1,7.5208,2.142510233146819,3.1354942159291497,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,2.0,0,1,12.2875,2,0,6.14375,2.586823743668066,1.0986122886681098,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,3,9.0,5,2,46.9,8,0,5.8625,3.8691155044168695,2.302585092994046,False,True,False,False,True,True,False,False,False,False,True,False,False,False
0,2,,0,0,0.0,1,1,0.0,0.0,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,50.0,0,0,8.05,1,1,8.05,2.2027647577118348,3.9318256327243257,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,63.0,0,0,9.5875,1,1,9.5875,2.3596740599781727,4.1588830833596715,True,False,False,False,True,False,False,False,True,False,False,False,False,True
1,1,25.0,1,0,91.0792,2,0,45.5396,4.5226490762785785,3.258096538021482,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,,3,1,25.4667,5,0,5.0933399999999995,3.275887339030031,,True,False,False,False,True,False,True,False,False,False,False,False,False,False
1,1,35.0,1,0,90.0,2,0,45.0,4.51085950651685,3.58351893845611,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,58.0,0,0,29.7,1,1,29.7,3.4242626545931514,4.07753744390572,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,30.0,0,0,8.05,1,1,8.05,2.2027647577118348,3.4339872044851463,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,9.0,1,1,15.9,3,0,5.3,2.8273136219290276,2.302585092994046,False,True,False,False,True,True,False,False,False,False,True,False,False,False
0,3,,1,0,19.9667,2,0,9.98335,3.0429354648621407,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,21.0,0,0,7.25,1,1,7.25,2.1102132003465894,3.091042453358316,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,55.0,0,0,30.5,1,1,30.5,3.449987545831587,4.02535169073515,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,65.87,0,0,49.5042,1,1,49.5042,3.922056501139853,4.202750436065887,False,True,True,False,False,False,False,True,False,False,False,False,False,True
0,3,21.0,0,0,8.05,1,1,8.05,2.2027647577118348,3.091042453358316,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,0,14.4583,1,1,14.4583,2.738146075922933,,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1,1,54.0,1,0,78.2667,2,0,39.13335,4.37281811610993,4.007333185232471,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,3,,0,0,15.1,1,1,15.1,2.7788192719904172,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,1,25.0,1,2,151.55,4,0,37.8875,5.027492411162679,3.258096538021482,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,24.0,0,0,7.7958,1,1,7.7958,2.174274334826008,3.2188758248682006,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,17.0,0,0,8.6625,1,1,8.6625,2.2682524139135403,2.8903717578961645,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,3,21.0,0,0,7.75,1,1,7.75,2.169053700369523,3.091042453358316,True,False,False,True,False,False,True,False,False,False,False,False,True,False
0,3,,0,0,7.6292,1,1,7.6292,2.155151800914312,,True,False,False,True,False,False,True,False,False,False,False,False,False,False
0,3,37.0,0,0,9.5875,1,1,9.5875,2.3596740599781727,3.6375861597263857,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,1,16.0,0,0,86.5,1,1,86.5,4.471638793363569,2.833213344056216,True,False,False,False,True,False,True,False,False,False,False,True,False,False
0,1,18.0,1,0,108.9,2,0,54.45,4.699570861409576,2.9444389791664403,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1,2,33.0,0,2,26.0,3,0,8.666666666666666,3.295836866004329,3.5263605246161616,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,,0,0,26.55,1,1,26.55,3.3160025355989236,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,28.0,0,0,22.525,1,1,22.525,3.1580636854714434,3.367295829986474,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,26.0,0,0,56.4958,1,1,56.4958,4.05171190165724,3.295836866004329,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,29.0,0,0,7.75,1,1,7.75,2.169053700369523,3.4011973816621555,False,True,False,True,False,False,False,True,False,False,False,False,True,False
0,3,,0,0,8.05,1,1,8.05,2.2027647577118348,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,1,36.0,0,0,26.2875,1,1,26.2875,3.3064287218760624,3.6109179126442243,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,54.0,1,0,59.4,2,0,29.7,4.100989104940769,4.007333185232471,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,3,24.0,0,0,7.4958,1,1,7.4958,2.139571923732859,3.2188758248682006,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,47.0,0,0,34.0208,1,1,34.0208,3.5559421706858756,3.871201010907891,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,34.0,0,0,10.5,1,1,10.5,2.4423470353692043,3.5553480614894135,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,,0,0,24.15,1,1,24.15,3.224857896545748,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,2,36.0,1,0,26.0,2,0,13.0,3.295836866004329,3.6109179126442243,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,32.0,0,0,7.8958,1,1,7.8958,2.1855792552411137,3.4965075614664802,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,30.0,0,0,93.5,1,1,93.5,4.548599834499697,3.4339872044851463,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,22.0,0,0,7.8958,1,1,7.8958,2.1855792552411137,3.1354942159291497,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,0,7.225,1,1,7.225,2.1071782966514356,,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1,1,44.0,0,1,57.9792,2,0,28.9896,4.077184839375167,3.8066624897703196,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,3,,0,0,7.2292,1,1,7.2292,2.1076888046179385,,False,True,True,False,False,False,False,True,False,False,False,False,False,False
0,3,40.5,0,0,7.75,1,1,7.75,2.169053700369523,3.7256934272366524,False,True,False,True,False,False,False,True,False,False,False,False,True,False
1,2,50.0,0,0,10.5,1,1,10.5,2.4423470353692043,3.9318256327243257,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,1,,0,0,221.7792,1,1,221.7792,5.406181146423973,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,39.0,0,0,7.925,1,1,7.925,2.188856327665703,3.6888794541139363,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,23.0,2,1,11.5,4,0,2.875,2.5257286443082556,3.1780538303479458,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,2.0,1,1,26.0,3,0,8.666666666666666,3.295836866004329,1.0986122886681098,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,3,,0,0,7.2292,1,1,7.2292,2.1076888046179385,,False,True,True,False,False,False,False,True,False,False,False,False,False,False
0,3,17.0,1,1,7.2292,3,0,2.409733333333333,2.1076888046179385,2.8903717578961645,False,True,True,False,False,False,False,True,False,False,False,True,False,False
1,3,,0,2,22.3583,3,0,7.452766666666666,3.1509523813392697,,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,3,30.0,0,0,8.6625,1,1,8.6625,2.2682524139135403,3.4339872044851463,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,2,7.0,0,2,26.25,3,0,8.75,3.305053521109253,2.0794415416798357,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,1,45.0,0,0,26.55,1,1,26.55,3.3160025355989236,3.828641396489095,False,True,False,False,True,False,False,False,False,True,False,False,True,False
1,1,30.0,0,0,106.425,1,1,106.425,4.676792929661059,3.4339872044851463,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,3,,0,0,14.5,1,1,14.5,2.740840023925201,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,1,22.0,0,2,49.5,3,0,16.5,3.9219733362813143,3.1354942159291497,True,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,36.0,0,2,71.0,3,0,23.666666666666668,4.276666119016055,3.6109179126442243,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,9.0,4,2,31.275,7,0,4.4678571428571425,3.4742929367327062,2.302585092994046,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,3,11.0,4,2,31.275,7,0,4.4678571428571425,3.4742929367327062,2.4849066497880004,True,False,False,False,True,False,True,False,False,False,True,False,False,False
1,2,32.0,1,0,26.0,2,0,13.0,3.295836866004329,3.4965075614664802,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,50.0,1,0,106.425,2,0,53.2125,4.676792929661059,3.9318256327243257,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,1,64.0,0,0,26.0,1,1,26.0,3.295836866004329,4.174387269895637,False,True,False,False,True,False,False,True,False,False,False,False,False,True
1,2,19.0,1,0,26.0,2,0,13.0,3.295836866004329,2.995732273553991,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,2,,0,0,13.8625,1,1,13.8625,2.6988412620169004,,False,True,True,False,False,False,False,True,False,False,False,False,False,False
0,3,33.0,1,1,20.525,3,0,6.841666666666666,3.0692150503137943,3.5263605246161616,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,8.0,1,1,36.75,3,0,12.25,3.6309854756950335,2.1972245773362196,False,True,False,False,True,True,False,False,False,False,True,False,False,False
1,1,17.0,0,2,110.8833,3,0,36.9611,4.717456363787216,2.8903717578961645,False,True,True,False,False,False,False,True,False,False,False,True,False,False
0,2,27.0,0,0,26.0,1,1,26.0,3.295836866004329,3.332204510175204,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,0,7.8292,1,1,7.8292,2.17806441028492,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,3,22.0,0,0,7.225,1,1,7.225,2.1071782966514356,3.1354942159291497,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1,3,22.0,0,0,7.775,1,1,7.775,2.1719067693519296,3.1354942159291497,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,1,62.0,0,0,26.55,1,1,26.55,3.3160025355989236,4.143134726391533,False,True,False,False,True,False,False,True,False,False,False,False,False,True
1,1,48.0,1,0,39.6,2,0,19.8,3.703768066607687,3.8918202981106265,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0,1,,0,0,227.525,1,1,227.525,5.4316456135398825,,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1,1,39.0,1,1,79.65,3,0,26.55,4.390118804571218,3.6888794541139363,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,36.0,1,0,17.4,2,0,8.7,2.91235066461494,3.6109179126442243,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,,0,0,7.75,1,1,7.75,2.169053700369523,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,3,40.0,0,0,7.8958,1,1,7.8958,2.1855792552411137,3.713572066704308,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,28.0,0,0,13.5,1,1,13.5,2.6741486494265287,3.367295829986474,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,0,8.05,1,1,8.05,2.2027647577118348,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,,0,0,8.05,1,1,8.05,2.2027647577118348,,True,False,False,False,True,False,True,False,False,False,False,False,False,False
0,3,24.0,2,0,24.15,3,0,8.049999999999999,3.224857896545748,3.2188758248682006,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,19.0,0,0,7.8958,1,1,7.8958,2.1855792552411137,2.995732273553991,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,29.0,0,4,21.075,5,0,4.215,3.0944457464900235,3.4011973816621555,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,,0,0,7.2292,1,1,7.2292,2.1076888046179385,,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1,3,32.0,0,0,7.8542,1,1,7.8542,2.180891922715322,3.4965075614664802,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,62.0,0,0,10.5,1,1,10.5,2.4423470353692043,4.143134726391533,False,True,False,False,True,False,False,True,False,False,False,False,False,True
1,1,53.0,2,0,51.4792,3,0,17.15973333333333,3.960416900617205,3.9889840465642745,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,36.0,0,0,26.3875,1,1,26.3875,3.3100867049215847,3.6109179126442243,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,,0,0,7.75,1,1,7.75,2.169053700369523,,True,False,False,True,False,False,True,False,False,False,False,False,False,False
0,3,16.0,0,0,8.05,1,1,8.05,2.2027647577118348,2.833213344056216,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,3,19.0,0,0,14.5,1,1,14.5,2.740840023925201,2.995732273553991,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,34.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.5553480614894135,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,1,39.0,1,0,55.9,2,0,27.95,4.041295341132285,3.6888794541139363,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,,1,0,14.4583,2,0,7.22915,2.738146075922933,,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,3,32.0,0,0,7.925,1,1,7.925,2.188856327665703,3.4965075614664802,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,25.0,1,1,30.0,3,0,10.0,3.4339872044851463,3.258096538021482,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,1,39.0,1,1,110.8833,3,0,36.9611,4.717456363787216,3.6888794541139363,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,2,54.0,0,0,26.0,1,1,26.0,3.295836866004329,4.007333185232471,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,36.0,0,0,40.125,1,1,40.125,3.716616209085536,3.6109179126442243,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,,0,0,8.7125,1,1,8.7125,2.2734137156937657,,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1,1,18.0,0,2,79.65,3,0,26.55,4.390118804571218,2.9444389791664403,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,2,47.0,0,0,15.0,1,1,15.0,2.772588722239781,3.871201010907891,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,60.0,1,1,79.2,3,0,26.400000000000002,4.384523514872469,4.110873864173311,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,22.0,0,0,8.05,1,1,8.05,2.2027647577118348,3.1354942159291497,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,0,8.05,1,1,8.05,2.2027647577118348,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,35.0,0,0,7.125,1,1,7.125,2.094945728215801,3.58351893845611,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,52.0,1,0,78.2667,2,0,39.13335,4.37281811610993,3.970291913552122,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,3,47.0,0,0,7.25,1,1,7.25,2.1102132003465894,3.871201010907891,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,2,7.75,3,0,2.5833333333333335,2.169053700369523,,True,False,False,True,False,False,True,False,False,False,False,False,False,False
0,2,37.0,1,0,26.0,2,0,13.0,3.295836866004329,3.6375861597263857,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,36.0,1,1,24.15,3,0,8.049999999999999,3.224857896545748,3.6109179126442243,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,,0,0,33.0,1,1,33.0,3.5263605246161616,,True,False,False,False,True,False,True,False,False,False,False,False,False,False
0,3,49.0,0,0,0.0,1,1,0.0,0.0,3.912023005428146,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,0,7.225,1,1,7.225,2.1071782966514356,,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1,1,49.0,1,0,56.9292,2,0,28.4646,4.0592215752427645,3.912023005428146,False,True,True,False,False,False,False,False,False,True,False,False,True,False
1,2,24.0,2,1,27.0,4,0,6.75,3.332204510175204,3.2188758248682006,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,,0,0,7.8958,1,1,7.8958,2.1855792552411137,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,1,,0,0,42.4,1,1,42.4,3.770459441106359,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,44.0,0,0,8.05,1,1,8.05,2.2027647577118348,3.8066624897703196,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,35.0,0,0,26.55,1,1,26.55,3.3160025355989236,3.58351893845611,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,36.0,1,0,15.55,2,0,7.775,2.806386101823072,3.6109179126442243,False,True,False,False,True,False,False,True,False,False,False,False,True,False
